rank,researcher,institution,publications,theses,citations,research_score
34526,Zhong‐En Shi,Indian Institute of Science Bangalore,1,0,0,2.0
34527,Geok Ing Ng,Indian Institute of Science Bangalore,1,0,0,2.0
34528,Gennady Samorodnitsky,Indian Institute of Science Bangalore,1,0,0,2.0
34529,Sudip Sarkar,Indian Institute of Science Bangalore,1,0,0,2.0
34530,Gemechis Megersa Jigi,Indian Institute of Science Bangalore,1,0,0,2.0
34531,A Monisha,International Institute of Information Technology Bangalore,1,0,0,2.0
34532,Geetika Dhand,International Institute of Information Technology Bangalore,1,0,0,2.0
34533,Geethu Thomas,Indian Institute of Science Bangalore,1,0,0,2.0
34534,Geethika Prakash,Indian Institute of Science Bangalore,1,0,0,2.0
34535,Geethika,CMR Institute of Technology,1,0,0,2.0
34536,Geetha Sundaram,R V College of Engineering,1,0,0,2.0
34537,Geetha Reddy J,M.S. Ramaiah Institute of Technology,1,0,0,2.0
34538,Gg Srinivasaraghavan,International Institute of Information Technology Bangalore,1,0,0,2.0
34539,Ghai,CMR Institute of Technology,1,0,0,2.0
34540,Ghanashyam Mahesh Bhat,PES University,1,0,0,2.0
34541,A Megha,Indian Institute of Science Bangalore,1,0,0,2.0
34542,Sudhir K Routray,PES University,1,0,0,2.0
34543,Sudhir K Sahoo,Indian Institute of Science Bangalore,1,0,0,2.0
34544,Ziheng Fu,Indian Institute of Science Bangalore,1,0,0,2.0
34545,Gireesh D S,B.M.S. College of Engineering,1,0,0,2.0
34546,Gireesh,B.M.S. College of Engineering,1,0,0,2.0
34547,Girdhara R Babu,Indian Institute of Science Bangalore,1,0,0,2.0
34548,Zidan Kachhi,PES University,1,0,0,2.0
34549,Giovanni Franzese,Indian Institute of Science Bangalore,1,0,0,2.0
34550,Sudhir M Hiremath,M.S. Ramaiah Institute of Technology,1,0,0,2.0
34551,Ghanshyam Ji,PES University,1,0,0,2.0
34552,Ginni Nijhawan,Dayananda Sagar College of Engineering,1,0,0,2.0
34553,Sudhir Patel,B.M.S. College of Engineering,1,0,0,2.0
34554,Gianaurelio Cuniberti,Indian Institute of Science Bangalore,1,0,0,2.0
34555,GiBaik Sim,Indian Institute of Science Bangalore,1,0,0,2.0
34556,Ghazi Shazan Ahmad,International Institute of Information Technology Bangalore,1,0,0,2.0
34557,Ghanshyam N Patil,PES University,1,0,0,2.0
34558,Sudiksha Bhat M,B.M.S. College of Engineering,1,0,0,2.0
34559,A Menaka Gowda,International Institute of Information Technology Bangalore,1,0,0,2.0
34560,A Mouna,PES University,1,0,0,2.0
34561,A Murali Krishna,Indian Institute of Science Bangalore,1,0,0,2.0
34562,Girija A Deshpande,PES University,1,0,0,2.0
34563,Geetha Rani K,PES University,1,0,0,2.0
34564,Sugoto Basu,International Institute of Information Technology Bangalore,1,0,0,2.0
34565,A Mutharasan,Indian Institute of Science Bangalore,1,0,0,2.0
34566,Gayathri Krithiwas,PES University,1,0,0,2.0
34567,Gayathri Devi B,PES University,1,0,0,2.0
34568,Suguna Devi R,International Institute of Information Technology Bangalore,1,0,0,2.0
34569,Gauthami Shirodkar,International Institute of Information Technology Bangalore,1,0,0,2.0
34570,Gautham Varma Kanumuru,PES University,1,0,0,2.0
34571,A N,CMR Institute of Technology,1,0,0,2.0
34572,Gautam Narayanan,B.M.S. College of Engineering,1,0,0,2.0
34573,A N Iyer,PES University,1,0,0,2.0
34574,Suhail Ahmed,PES University,1,0,0,2.0
34575,Gautam Balkrishna Menon,PES University,1,0,0,2.0
34576,Gauri Ramesh,R V College of Engineering,1,0,0,2.0
34577,Suhail Y,B.M.S. College of Engineering,1,0,0,2.0
34578,Suhana Khanum N,B.M.S. College of Engineering,1,0,0,2.0
34579,Suhani Verma,PES University,1,0,0,2.0
34580,Gauri Date,Indian Institute of Science Bangalore,1,0,0,2.0
34581,Suhas A Kowshik,Indian Institute of Science Bangalore,1,0,0,2.0
34582,Suhas Alalasandra Ramakrishnaiah,Dayananda Sagar College of Engineering,1,0,0,2.0
34583,Gayathri MS Sujatha N,B.M.S. College of Engineering,1,0,0,2.0
34584,Gayathri P,B.M.S. College of Engineering,1,0,0,2.0
34585,Sugata Bhunia,PES University,1,0,0,2.0
34586,Sufola Das Chagas Silva Araujo,International Institute of Information Technology Bangalore,1,0,0,2.0
34587,Sudipto Das,Indian Institute of Science Bangalore,1,0,0,2.0
34588,Geetha R S,B.M.S. College of Engineering,1,0,0,2.0
34589,Geetha N Thriveni J,B.M.S. College of Engineering,1,0,0,2.0
34590,Geetha N,B.M.S. College of Engineering,1,0,0,2.0
34591,Sue Metzger,Indian Institute of Science Bangalore,1,0,0,2.0
34592,Geetha J,M.S. Ramaiah Institute of Technology,1,0,0,2.0
34593,Geeta Rani,Dayananda Sagar College of Engineering,1,0,0,2.0
34594,A Muralidhar,B.M.S. College of Engineering,1,0,0,2.0
34595,Geeta Damodaran Nambiar,Indian Institute of Science Bangalore,1,0,0,2.0
34596,Gayathri Raikar,International Institute of Information Technology Bangalore,1,0,0,2.0
34597,Geeta Amol Patil,International Institute of Information Technology Bangalore,1,0,0,2.0
34598,Gayatri Ravikumar,International Institute of Information Technology Bangalore,1,0,0,2.0
34599,Gayatri K,R V College of Engineering,1,0,0,2.0
34600,Gayatri Joshi,International Institute of Information Technology Bangalore,1,0,0,2.0
34601,Suganthi J,PES University,1,0,0,2.0
34602,Gayathry S V,Indian Institute of Science Bangalore,1,0,0,2.0
34603,Zhongbo Yan,Indian Institute of Science Bangalore,1,0,0,2.0
34604,Gayathri Sr,PES University,1,0,0,2.0
34605,Giridhar Narayan Prabhu,PES University,1,0,0,2.0
34606,Girija DK,PES University,1,0,0,2.0
34607,Sudarshana C Poojary,B.M.S. College of Engineering,1,0,0,2.0
34608,Sudhakar Poda,B.M.S. College of Engineering,1,0,0,2.0
34609,Gopalkrishna Hegde,B.M.S. College of Engineering,1,0,0,2.0
34610,Sudha,B.M.S. College of Engineering,1,0,0,2.0
34611,Sudha B G 1,B.M.S. College of Engineering,1,0,0,2.0
34612,Gopalakrishnan Srilakshmi,PES University,1,0,0,2.0
34613,Gopalakrishnan Muthu Subramanian,R V College of Engineering,1,0,0,2.0
34614,A Kullaya Swamy,PES University,1,0,0,2.0
34615,Gopalakrishna,B.M.S. College of Engineering,1,0,0,2.0
34616,A L Sonupatel,PES University,1,0,0,2.0
34617,Zu Zu Aung,International Institute of Information Technology Bangalore,1,0,0,2.0
34618,Zoya Zaki,Indian Institute of Science Bangalore,1,0,0,2.0
34619,Gopal Sharma R Joshi,Dayananda Sagar College of Engineering,1,0,0,2.0
34620,Gopal Reddy,Dayananda Sagar College of Engineering,1,0,0,2.0
34621,A Lakshanya,PES University,1,0,0,2.0
34622,Gopal Krishna Hegde,Indian Institute of Science Bangalore,1,0,0,2.0
34623,Gopakumar Pathirikkat,B.M.S. College of Engineering,1,0,0,2.0
34624,Sudhakar Aruchamy,R V College of Engineering,1,0,0,2.0
34625,Gonzalo Mateos,Indian Institute of Science Bangalore,1,0,0,2.0
34626,A Lakshmi Devi,R V College of Engineering,1,0,0,2.0
34627,A M,Indian Institute of Science Bangalore,1,0,0,2.0
34628,Gopi Krishna G,PES University,1,0,0,2.0
34629,A Krishna,PES University,1,0,0,2.0
34630,A Khorram- Manesh,PES University,1,0,0,2.0
34631,Gourav Aravinda,PES University,1,0,0,2.0
34632,Sudarshana S,B.M.S. College of Engineering,1,0,0,2.0
34633,SudarshanaSRao,B.M.S. College of Engineering,1,0,0,2.0
34634,Gourav R,B.M.S. College of Engineering,1,0,0,2.0
34635,Gourav Mohanan,Dayananda Sagar College of Engineering,1,0,0,2.0
34636,Gourav Kumar Soni,Indian Institute of Science Bangalore,1,0,0,2.0
34637,Zuhair Bilal,Dayananda Sagar College of Engineering,1,0,0,2.0
34638,Sudeep H R,International Institute of Information Technology Bangalore,1,0,0,2.0
34639,Gourav Chahar,International Institute of Information Technology Bangalore,1,0,0,2.0
34640,Sudeep Kumara,M.S. Ramaiah Institute of Technology,1,0,0,2.0
34641,Sudesh Chandra Srivatsava,R V College of Engineering,1,0,0,2.0
34642,Sudeep Mudhulu,B.M.S. College of Engineering,1,0,0,2.0
34643,Gosikere Kenchappa Ramesh,B.M.S. College of Engineering,1,0,0,2.0
34644,Gopiya Naik Sevyanaik,PES University,1,0,0,2.0
34645,Gopiya Naik Sevya Naik,PES University,1,0,0,2.0
34646,Gopinath Sadhu,Indian Institute of Science Bangalore,1,0,0,2.0
34647,Gopikha N,B.M.S. College of Engineering,1,0,0,2.0
34648,Sudeepta Mishra,PES University,1,0,0,2.0
34649,Gopika Jayadev,Dayananda Sagar College of Engineering,1,0,0,2.0
34650,Gollakota,CMR Institute of Technology,1,0,0,2.0
34651,A M,M.S. Ramaiah Institute of Technology,1,0,0,2.0
34652,A Martin BrittoDhas,Indian Institute of Science Bangalore,1,0,0,2.0
34653,Zoheib Tufail Khan,PES University,1,0,0,2.0
34654,Sudheendra,CMR Institute of Technology,1,0,0,2.0
34655,Girish Prasad,CMR Institute of Technology,1,0,0,2.0
34656,Girish Narayan,PES University,1,0,0,2.0
34657,Girish Naikar,B.M.S. College of Engineering,1,0,0,2.0
34658,Sudheer Choudari,B.M.S. College of Engineering,1,0,0,2.0
34659,Girish M Gouda,Indian Institute of Science Bangalore,1,0,0,2.0
34660,Sudheer Kumar Battula,R V College of Engineering,1,0,0,2.0
34661,Girish Kumar KS,B.M.S. College of Engineering,1,0,0,2.0
34662,Girish Kumar,B.M.S. College of Engineering,1,0,0,2.0
34663,Girish Chandra Verma,Indian Institute of Science Bangalore,1,0,0,2.0
34664,Girinath Reddy,M.S. Ramaiah Institute of Technology,1,0,0,2.0
34665,Sudheer Shetty,PES University,1,0,0,2.0
34666,Sudhidnra K R,B.M.S. College of Engineering,1,0,0,2.0
34667,A Mamatha,International Institute of Information Technology Bangalore,1,0,0,2.0
34668,A Manchanda,Indian Institute of Science Bangalore,1,0,0,2.0
34669,A Manjunath,PES University,1,0,0,2.0
34670,A Manusha Reddy,Indian Institute of Science Bangalore,1,0,0,2.0
34671,Girija Jagannath,International Institute of Information Technology Bangalore,1,0,0,2.0
34672,Sudhindra K R etal,B.M.S. College of Engineering,1,0,0,2.0
34673,Sudharshan S Harithas,B.M.S. College of Engineering,1,0,0,2.0
34674,Girish S C,B.M.S. College of Engineering,1,0,0,2.0
34675,Girish SC,B.M.S. College of Engineering,1,0,0,2.0
34676,Godhandaraman,CMR Institute of Technology,1,0,0,2.0
34677,A M Aditi,International Institute of Information Technology Bangalore,1,0,0,2.0
34678,Gokul Talele,Indian Institute of Science Bangalore,1,0,0,2.0
34679,Sudhakara,CMR Institute of Technology,1,0,0,2.0
34680,Gokul Krishnan,Indian Institute of Science Bangalore,1,0,0,2.0
34681,Sudhamshu G,B.M.S. College of Engineering,1,0,0,2.0
34682,Sudhamsu B,PES University,1,0,0,2.0
34683,A M Ganya,International Institute of Information Technology Bangalore,1,0,0,2.0
34684,Goel,CMR Institute of Technology,1,0,0,2.0
34685,A M Kulkarni,Dayananda Sagar College of Engineering,1,0,0,2.0
34686,Sudhanva Rao,International Institute of Information Technology Bangalore,1,0,0,2.0
34687,Gnanasaravanan,CMR Institute of Technology,1,0,0,2.0
34688,Gnanadurai,CMR Institute of Technology,1,0,0,2.0
34689,Sudhanshu Sekhar,Indian Institute of Science Bangalore,1,0,0,2.0
34690,Giulia L Celora,Indian Institute of Science Bangalore,1,0,0,2.0
34691,Githali Gururaj,B.M.S. College of Engineering,1,0,0,2.0
34692,A M Sunitha,International Institute of Information Technology Bangalore,1,0,0,2.0
34693,Girish Vadiraj Kulkarni,PES University,1,0,0,2.0
34694,Girish Singh BS,Dayananda Sagar College of Engineering,1,0,0,2.0
34695,Subhash Singh,Indian Institute of Science Bangalore,1,0,0,2.0
34696,H K Akshayini,PES University,1,0,0,2.0
34697,E K Reshma,Indian Institute of Science Bangalore,1,0,0,2.0
34698,Srivathsa Acharya,Indian Institute of Science Bangalore,1,0,0,2.0
34699,Srishti Muralidharan,PES University,1,0,0,2.0
34700,Hakshay Sundar,B.M.S. College of Engineering,1,0,0,2.0
34701,Srishti Palani,Dayananda Sagar College of Engineering,1,0,0,2.0
34702,С Р Хиремат,Indian Institute of Science Bangalore,1,0,0,2.0
34703,Srishti Rathi,B.M.S. College of Engineering,1,0,0,2.0
34704,Hajeesh Kumar,Indian Institute of Science Bangalore,1,0,0,2.0
34705,Haimonti Dutta,Indian Institute of Science Bangalore,1,0,0,2.0
34706,Hailemariam Assefa,Indian Institute of Science Bangalore,1,0,0,2.0
34707,Srishty Chandrakant Mangutte,Indian Institute of Science Bangalore,1,0,0,2.0
34708,Haidari,B.M.S. College of Engineering,1,0,0,2.0
34709,Hafsa Jaber,Indian Institute of Science Bangalore,1,0,0,2.0
34710,A Albert Irudayaraj,Indian Institute of Science Bangalore,1,0,0,2.0
34711,Hadya Jayaramu Ravindra,Indian Institute of Science Bangalore,1,0,0,2.0
34712,A Amudha,M.S. Ramaiah Institute of Technology,1,0,0,2.0
34713,Srivas MC,B.M.S. College of Engineering,1,0,0,2.0
34714,Hadiya Pritesh Dulabhai,PES University,1,0,0,2.0
34715,HabibuddinShaik,B.M.S. College of Engineering,1,0,0,2.0
34716,Habelalmateen,CMR Institute of Technology,1,0,0,2.0
34717,HY Shrivalli1,B.M.S. College of Engineering,1,0,0,2.0
34718,Haladhara Naik,International Institute of Information Technology Bangalore,1,0,0,2.0
34719,Halaharvi Keerthi,International Institute of Information Technology Bangalore,1,0,0,2.0
34720,A Ajeesh,Indian Institute of Science Bangalore,1,0,0,2.0
34721,Hansika Pagadala,PES University,1,0,0,2.0
34722,احمد عبدالرحمن عباس,Indian Institute of Science Bangalore,1,0,0,2.0
34723,Hanumantharaju R,M.S. Ramaiah Institute of Technology,1,0,0,2.0
34724,Sriram Ravishankar,B.M.S. College of Engineering,1,0,0,2.0
34725,Hanumanthappa Magalada,PES University,1,0,0,2.0
34726,Hanumantha,PES University,1,0,0,2.0
34727,Sriram Subramanian,PES University,1,0,0,2.0
34728,Sriram T,International Institute of Information Technology Bangalore,1,0,0,2.0
34729,Hanumanta DH,B.M.S. College of Engineering,1,0,0,2.0
34730,Hans G Feichtinger,Indian Institute of Science Bangalore,1,0,0,2.0
34731,Halligudra Guddappa,B.M.S. College of Engineering,1,0,0,2.0
34732,Hannah J Joyce,Indian Institute of Science Bangalore,1,0,0,2.0
34733,Hanmanth,International Institute of Information Technology Bangalore,1,0,0,2.0
34734,A Abhishek,PES University,1,0,0,2.0
34735,A Aithal,B.M.S. College of Engineering,1,0,0,2.0
34736,Тatiana B Medvedeva,PES University,1,0,0,2.0
34737,Hamish Carr,Indian Institute of Science Bangalore,1,0,0,2.0
34738,Haluvadandi Math Manjunatha Swamy,International Institute of Information Technology Bangalore,1,0,0,2.0
34739,Srishti Dorepally,B.M.S. College of Engineering,1,0,0,2.0
34740,HY,B.M.S. College of Engineering,1,0,0,2.0
34741,HVijeth,B.M.S. College of Engineering,1,0,0,2.0
34742,امید غفارزاده,Indian Institute of Science Bangalore,1,0,0,2.0
34743,Роберт Сергеевич Билютин-Асланян,Indian Institute of Science Bangalore,1,0,0,2.0
34744,HS,B.M.S. College of Engineering,1,0,0,2.0
34745,HRPV,CMR Institute of Technology,1,0,0,2.0
34746,Srividya Ramisetty | Sunayana S | Rekha K S* | Sonika Sharma D | Nandini G | Narendar M | Sunad Kumara A N,B.M.S. College of Engineering,1,0,0,2.0
34747,Srividya Ramisetty1,B.M.S. College of Engineering,1,0,0,2.0
34748,HR Vanamala,PES University,1,0,0,2.0
34749,Н Г Шаронов,Dayananda Sagar College of Engineering,1,0,0,2.0
34750,Srujan,B.M.S. College of Engineering,1,0,0,2.0
34751,HR Mahadevaswamy,International Institute of Information Technology Bangalore,1,0,0,2.0
34752,Srujan Sardeshmukh,Indian Institute of Science Bangalore,1,0,0,2.0
34753,Srujan Sardeshmukh,PES University,1,0,0,2.0
34754,HPA,CMR Institute of Technology,1,0,0,2.0
34755,HP Sujaya,B.M.S. College of Engineering,1,0,0,2.0
34756,HP,B.M.S. College of Engineering,1,0,0,2.0
34757,Srujana K S,B.M.S. College of Engineering,1,0,0,2.0
34758,HM Somashekar,R V College of Engineering,1,0,0,2.0
34759,A Arunraja,PES University,1,0,0,2.0
34760,Srushti C S,B.M.S. College of Engineering,1,0,0,2.0
34761,Srushti C Shivaprasad,B.M.S. College of Engineering,1,0,0,2.0
34762,Srusti G S,B.M.S. College of Engineering,1,0,0,2.0
34763,HS Aishwarya,B.M.S. College of Engineering,1,0,0,2.0
34764,Srividhya V R,B.M.S. College of Engineering,1,0,0,2.0
34765,Н Гупта,Indian Institute of Science Bangalore,1,0,0,2.0
34766,A Anirudh Simha,PES University,1,0,0,2.0
34767,HV Adarsh Sagar,B.M.S. College of Engineering,1,0,0,2.0
34768,П ДЖАЙН,Indian Institute of Science Bangalore,1,0,0,2.0
34769,HT Bhavana,B.M.S. College of Engineering,1,0,0,2.0
34770,A Anil Kumar,Indian Institute of Science Bangalore,1,0,0,2.0
34771,Олександр Константінов,Indian Institute of Science Bangalore,1,0,0,2.0
34772,Srivatsa Jade,International Institute of Information Technology Bangalore,1,0,0,2.0
34773,Srivatsa Ramesh,PES University,1,0,0,2.0
34774,HS Srihari,R V College of Engineering,1,0,0,2.0
34775,HS RAKESHA,PES University,1,0,0,2.0
34776,Николай Валентинович Хайцев,Indian Institute of Science Bangalore,1,0,0,2.0
34777,HS Mohanty,Dayananda Sagar College of Engineering,1,0,0,2.0
34778,Srivatsan Narendiran,PES University,1,0,0,2.0
34779,HS Lakmisagar,International Institute of Information Technology Bangalore,1,0,0,2.0
34780,Srividhya,B.M.S. College of Engineering,1,0,0,2.0
34781,Srividhya,CMR Institute of Technology,1,0,0,2.0
34782,HS Bhojya Naik,B.M.S. College of Engineering,1,0,0,2.0
34783,Srividhya S,B.M.S. College of Engineering,1,0,0,2.0
34784,Николай Николов,Indian Institute of Science Bangalore,1,0,0,2.0
34785,احمد عبدالكاظم هادي,Indian Institute of Science Bangalore,1,0,0,2.0
34786,Hanxiong,PES University,1,0,0,2.0
34787,Sruthi,CMR Institute of Technology,1,0,0,2.0
34788,Harikumar,Indian Institute of Science Bangalore,1,0,0,2.0
34789,Harish S,B.M.S. College of Engineering,1,0,0,2.0
34790,Harish Muleva,International Institute of Information Technology Bangalore,1,0,0,2.0
34791,5 Archana HR,B.M.S. College of Engineering,1,0,0,2.0
34792,Harish Mistry,Indian Institute of Science Bangalore,1,0,0,2.0
34793,Harish Kumar B T,International Institute of Information Technology Bangalore,1,0,0,2.0
34794,Srinivasan G N,PES University,1,0,0,2.0
34795,Harish H Kenchannavar,B.M.S. College of Engineering,1,0,0,2.0
34796,Harish,PES University,1,0,0,2.0
34797,Haripriya Sumana Gosakan,PES University,1,0,0,2.0
34798,Haripriya Bangaru,Indian Institute of Science Bangalore,1,0,0,2.0
34799,Harini Sri M,PES University,1,0,0,2.0
34800,Harini Shadaksharappa,B.M.S. College of Engineering,1,0,0,2.0
34801,A A Bogdanov,Indian Institute of Science Bangalore,1,0,0,2.0
34802,Srinivasan Kasthurirengan,Indian Institute of Science Bangalore,1,0,0,2.0
34803,Harini K S K S,R V College of Engineering,1,0,0,2.0
34804,A A Munsur,B.M.S. College of Engineering,1,0,0,2.0
34805,Srinivasan Murugan,Indian Institute of Science Bangalore,1,0,0,2.0
34806,Harini BM,B.M.S. College of Engineering,1,0,0,2.0
34807,Harini Anand,PES University,1,0,0,2.0
34808,Harish Sekar,International Institute of Information Technology Bangalore,1,0,0,2.0
34809,文婷 陈,Indian Institute of Science Bangalore,1,0,0,2.0
34810,Harish V M,B.M.S. College of Engineering,1,0,0,2.0
34811,春业 应,Indian Institute of Science Bangalore,1,0,0,2.0
34812,3 Surendra HH,B.M.S. College of Engineering,1,0,0,2.0
34813,Harsh Deshpande,Indian Institute of Science Bangalore,1,0,0,2.0
34814,Srinivas Shekar,PES University,1,0,0,2.0
34815,Srinivas T,Indian Institute of Science Bangalore,1,0,0,2.0
34816,艳珍 罗,Indian Institute of Science Bangalore,1,0,0,2.0
34817,4 Madhusudhan KN,B.M.S. College of Engineering,1,0,0,2.0
