rank,researcher,institution,publications,theses,citations,research_score
18798,Megha Bhatt,Indian Institute of Science Bangalore,1,0,12,2.6
18799,Goutam Dev Mukherjee,Indian Institute of Science Bangalore,1,0,12,2.6
18800,Elias Wang,Indian Institute of Science Bangalore,1,0,12,2.6
18801,R Yuvaraj,PES University,1,0,12,2.6
18802,JA Wani,Indian Institute of Science Bangalore,1,0,12,2.6
18803,Pranav Machingal,Indian Institute of Science Bangalore,1,0,12,2.6
18804,Mohammed Niyasdeen Nejaamtheen,Indian Institute of Science Bangalore,1,0,12,2.6
18805,Mukul Sarkar,PES University,1,0,12,2.6
18806,Dimple Popli,Indian Institute of Science Bangalore,1,0,12,2.6
18807,Xi Wang,R V College of Engineering,1,0,12,2.6
18808,Narayan Hasyagar,R V College of Engineering,1,0,12,2.6
18809,Jack A S Tierney,Indian Institute of Science Bangalore,1,0,12,2.6
18810,BS Akshatha,Indian Institute of Science Bangalore,1,0,12,2.6
18811,Manikandan Paramasamy,Indian Institute of Science Bangalore,1,0,12,2.6
18812,Surbhi Choudhary,PES University,1,0,12,2.6
18813,Michał Świrski,Indian Institute of Science Bangalore,1,0,12,2.6
18814,Venkateswarlu Karumuri,International Institute of Information Technology Bangalore,1,0,12,2.6
18815,Tushar Kanti Das,Indian Institute of Science Bangalore,1,0,12,2.6
18816,Pratyank Rastogi,Dayananda Sagar College of Engineering,1,0,12,2.6
18817,Yadunath TR,Indian Institute of Science Bangalore,1,0,12,2.6
18818,Ramcharan Meena,Indian Institute of Science Bangalore,1,0,12,2.6
18819,Ajay Kumar Sharma,Indian Institute of Science Bangalore,1,0,12,2.6
18820,N Nanda Kumar Reddy,Indian Institute of Science Bangalore,1,0,12,2.6
18821,KM Subbaya,PES University,1,0,12,2.6
18822,I A Palani,Indian Institute of Science Bangalore,1,0,12,2.6
18823,Homen Lahan,Indian Institute of Science Bangalore,1,0,12,2.6
18824,Aibhattra M Manasa,Indian Institute of Science Bangalore,1,0,12,2.6
18825,Nataraj KR,PES University,1,0,12,2.6
18826,Gyan Prakash,Indian Institute of Science Bangalore,1,0,12,2.6
18827,Diptesh Biswas,Indian Institute of Science Bangalore,1,0,12,2.6
18828,Shyamala Guruvare,Indian Institute of Science Bangalore,1,0,12,2.6
18829,S Vishnu Vilashini,Dayananda Sagar College of Engineering,1,0,12,2.6
18830,B S Nagaraja,Indian Institute of Science Bangalore,1,0,12,2.6
18831,Gabriel Cadilha Marques,Indian Institute of Science Bangalore,1,0,12,2.6
18832,Josphineleela,CMR Institute of Technology,1,0,12,2.6
18833,N Arun Vignesh,PES University,1,0,12,2.6
18834,V Nagendra Kumar,R V College of Engineering,1,0,12,2.6
18835,Karthikeyan Ramasamy,R V College of Engineering,1,0,12,2.6
18836,R Yogitha,PES University,1,0,12,2.6
18837,Seyedeh Sadrieh Emadian,Indian Institute of Science Bangalore,1,0,12,2.6
18838,Monica Sneha,PES University,1,0,12,2.6
18839,Subhro Ghosh,Indian Institute of Science Bangalore,1,0,12,2.6
18840,Radhakrishna Vatedka,Indian Institute of Science Bangalore,1,0,12,2.6
18841,Elizabeth Roy,CMR Institute of Technology,1,0,12,2.6
18842,Varaprasad,CMR Institute of Technology,1,0,12,2.6
18843,Shankru Guggari,R V College of Engineering,1,0,12,2.6
18844,V V Narayan,Indian Institute of Science Bangalore,1,0,12,2.6
18845,Dmitry E Andreev,Indian Institute of Science Bangalore,1,0,12,2.6
18846,S C Lingareddy,Dayananda Sagar College of Engineering,1,0,12,2.6
18847,NK Lokanath,Indian Institute of Science Bangalore,1,0,12,2.6
18848,KK Arun,PES University,1,0,12,2.6
18849,Keshab M Bairagi,Indian Institute of Science Bangalore,1,0,12,2.6
18850,Ashwini Prabhu,Indian Institute of Science Bangalore,1,0,12,2.6
18851,Manyam Kethan,International Institute of Information Technology Bangalore,1,0,12,2.6
18852,Rajesh K Srivastava,Indian Institute of Science Bangalore,1,0,12,2.6
18853,Dileep,CMR Institute of Technology,1,0,12,2.6
18854,TA Abinandanan,Indian Institute of Science Bangalore,1,0,12,2.6
18855,Dong Sun,R V College of Engineering,1,0,12,2.6
18856,Sumathy Ramaswamy,PES University,1,0,12,2.6
18857,KSN Satish Idury,Dayananda Sagar College of Engineering,1,0,12,2.6
18858,Ickkshaanshu Sonkar,Indian Institute of Science Bangalore,1,0,12,2.6
18859,N Sathish Kumar,Dayananda Sagar College of Engineering,1,0,12,2.6
18860,S Van Petegem,Indian Institute of Science Bangalore,1,0,12,2.6
18861,K Amarjyothi,Indian Institute of Science Bangalore,1,0,12,2.6
18862,Manikant Amaresh Savadatti,PES University,1,0,12,2.6
18863,BT Harish Kumar,International Institute of Information Technology Bangalore,1,0,12,2.6
18864,Anchit Modi,Indian Institute of Science Bangalore,1,0,12,2.6
18865,Thomas Tharian,Indian Institute of Science Bangalore,1,0,12,2.6
18866,Rahul Jangid,Indian Institute of Science Bangalore,1,0,12,2.6
18867,Wenli Zhang,Indian Institute of Science Bangalore,1,0,12,2.6
18868,P M Preethi Raj,R V College of Engineering,1,0,12,2.6
18869,M Niranjanamurthy,PES University,1,0,12,2.6
18870,Venkata Narayana Madhavareddy,R V College of Engineering,1,0,12,2.6
18871,K S Hari Prasad,Indian Institute of Science Bangalore,1,0,12,2.6
18872,S Jennathu Beevi,International Institute of Information Technology Bangalore,1,0,12,2.6
18873,Sachin Zurange,PES University,1,0,12,2.6
18874,Jun‐Liang Liu,Indian Institute of Science Bangalore,1,0,12,2.6
18875,N Paulose,Indian Institute of Science Bangalore,1,0,12,2.6
18876,MS Murari,Indian Institute of Science Bangalore,1,0,12,2.6
18877,S Muneer,Indian Institute of Science Bangalore,1,0,12,2.6
18878,M N Savitha,International Institute of Information Technology Bangalore,1,0,12,2.6
18879,Amrit Kaul,Indian Institute of Science Bangalore,1,0,12,2.6
18880,R Palanikumar,R V College of Engineering,1,0,12,2.6
18881,D Senthil Kumar,Indian Institute of Science Bangalore,1,0,12,2.6
18882,Mruthyunjayachari Chattanahalli Devendrachari,Indian Institute of Science Bangalore,1,0,12,2.6
18883,Sundararajan,CMR Institute of Technology,1,0,12,2.6
18884,Zhou Xu,Indian Institute of Science Bangalore,1,0,12,2.6
18885,Shuchi Kaushik,Indian Institute of Science Bangalore,1,0,12,2.6
18886,Gayatri Gulvady,International Institute of Information Technology Bangalore,1,0,12,2.6
18887,S Kavitha,PES University,1,0,12,2.6
18888,Justin C Johnson,Indian Institute of Science Bangalore,1,0,12,2.6
18889,Saraswathi Vishveshwara,Indian Institute of Science Bangalore,1,0,12,2.6
18890,Andrew Zimmer,Indian Institute of Science Bangalore,1,0,12,2.6
18891,Biswajit Das,Indian Institute of Science Bangalore,1,0,12,2.6
18892,Bishnupada Ghosh,Indian Institute of Science Bangalore,1,0,12,2.6
18893,Zeller,Indian Institute of Science Bangalore,1,0,11,2.55
18894,Morio Matsumoto,Indian Institute of Science Bangalore,1,0,11,2.55
18895,MN,Indian Institute of Science Bangalore,1,0,11,2.55
18896,Aarya Kedar Sathe,Indian Institute of Science Bangalore,1,0,11,2.55
18897,MSP,CMR Institute of Technology,1,0,11,2.55
18898,Roopashree,CMR Institute of Technology,1,0,11,2.55
18899,K Yoganandam,International Institute of Information Technology Bangalore,1,0,11,2.55
18900,Soumen Banerjee,R V College of Engineering,1,0,11,2.55
18901,Smriti Jha,International Institute of Information Technology Bangalore,1,0,11,2.55
18902,Chetan Tayal,R V College of Engineering,1,0,11,2.55
18903,Namyashree Nayak,Indian Institute of Science Bangalore,1,0,11,2.55
18904,Ling,CMR Institute of Technology,1,0,11,2.55
18905,Ningbo Fan,Indian Institute of Science Bangalore,1,0,11,2.55
18906,Mohammed Naziru Issahaq,Indian Institute of Science Bangalore,1,0,11,2.55
18907,Anita Pal,Dayananda Sagar College of Engineering,1,0,11,2.55
18908,Madhusudan Koppal,Indian Institute of Science Bangalore,1,0,11,2.55
18909,P Kondaiah,Dayananda Sagar College of Engineering,1,0,11,2.55
18910,Sagnik Acharya,Indian Institute of Science Bangalore,1,0,11,2.55
18911,T Jayalakshmi,Dayananda Sagar College of Engineering,1,0,11,2.55
18912,Madhav Pasumarthy,International Institute of Information Technology Bangalore,1,0,11,2.55
18913,Manzoore Elahi M Soudagar,Indian Institute of Science Bangalore,1,0,11,2.55
18914,Girbide Amitkumar Ramakant,Indian Institute of Science Bangalore,1,0,11,2.55
18915,Bonex Mwakikunga,Indian Institute of Science Bangalore,1,0,11,2.55
18916,Goichi Sakai,Indian Institute of Science Bangalore,1,0,11,2.55
18917,Yongqi Dong,Indian Institute of Science Bangalore,1,0,11,2.55
18918,Ramchandra Saha,Indian Institute of Science Bangalore,1,0,11,2.55
18919,Manoj Baishya,Indian Institute of Science Bangalore,1,0,11,2.55
18920,Ibtesham Tarannum,Indian Institute of Science Bangalore,1,0,11,2.55
18921,T N Ravishankar,International Institute of Information Technology Bangalore,1,0,11,2.55
18922,Amati,Indian Institute of Science Bangalore,1,0,11,2.55
18923,V N Aju Kumar,International Institute of Information Technology Bangalore,1,0,11,2.55
18924,Vivek BS,Indian Institute of Science Bangalore,1,0,11,2.55
18925,KS Arun,Indian Institute of Science Bangalore,1,0,11,2.55
18926,Robert M Patton,Indian Institute of Science Bangalore,1,0,11,2.55
18927,Vishnusai Reddy Tadiparthi,R V College of Engineering,1,0,11,2.55
18928,Kapil Juneja,PES University,1,0,11,2.55
18929,Sudipta Kundu,Indian Institute of Science Bangalore,1,0,11,2.55
18930,Shashidhar Sonnad,PES University,1,0,11,2.55
18931,M Syed Ali,PES University,1,0,11,2.55
18932,Shivani Sharma,Indian Institute of Science Bangalore,1,0,11,2.55
18933,Sudip Das,Indian Institute of Science Bangalore,1,0,11,2.55
18934,Yatin Sharma,Indian Institute of Science Bangalore,1,0,11,2.55
18935,Elumalai PV,International Institute of Information Technology Bangalore,1,0,11,2.55
18936,J S Vinod,Indian Institute of Science Bangalore,1,0,11,2.55
18937,Aditya P Uchil,International Institute of Information Technology Bangalore,1,0,11,2.55
18938,SK Choudhury,Indian Institute of Science Bangalore,1,0,11,2.55
18939,Ashwini Kumar,Indian Institute of Science Bangalore,1,0,11,2.55
18940,Kurtay,CMR Institute of Technology,1,0,11,2.55
18941,Devaraj Hanumappa,Indian Institute of Science Bangalore,1,0,11,2.55
18942,SNB Tanuja Reddy,Indian Institute of Science Bangalore,1,0,11,2.55
18943,R E Abo-Elkhair,PES University,1,0,11,2.55
18944,S Nitish,PES University,1,0,11,2.55
18945,Sudhakara Reddy Yenumala,Indian Institute of Science Bangalore,1,0,11,2.55
18946,Tanmoy Chatterjee,Indian Institute of Science Bangalore,1,0,11,2.55
18947,Prasanna D Shivaramu,International Institute of Information Technology Bangalore,1,0,11,2.55
18948,Bhavtosh Bansal,Indian Institute of Science Bangalore,1,0,11,2.55
18949,Guanghui Ren,Indian Institute of Science Bangalore,1,0,11,2.55
18950,Kishor Biswas,Indian Institute of Science Bangalore,1,0,11,2.55
18951,Nadakuditi Venkata Raju,Indian Institute of Science Bangalore,1,0,11,2.55
18952,Sourav Mondal,Dayananda Sagar College of Engineering,1,0,11,2.55
18953,Sannibha Das,Indian Institute of Science Bangalore,1,0,11,2.55
18954,Shivaraj,CMR Institute of Technology,1,0,11,2.55
18955,Santosh Joshi,Indian Institute of Science Bangalore,1,0,11,2.55
18956,Gorle,CMR Institute of Technology,1,0,11,2.55
18957,Alexander M Leshansky,Indian Institute of Science Bangalore,1,0,11,2.55
18958,T R Kallman,Indian Institute of Science Bangalore,1,0,11,2.55
18959,Kh S Mekheimer,PES University,1,0,11,2.55
18960,Seegehalli M Anil,Indian Institute of Science Bangalore,1,0,11,2.55
18961,Dinesh,Indian Institute of Science Bangalore,1,0,11,2.55
18962,Pariari,Indian Institute of Science Bangalore,1,0,11,2.55
18963,Mohit Singh,Indian Institute of Science Bangalore,1,0,11,2.55
18964,Handdeut Chang,Indian Institute of Science Bangalore,1,0,11,2.55
18965,Ankur Garg,Indian Institute of Science Bangalore,1,0,11,2.55
18966,Raghuveer Yadav,International Institute of Information Technology Bangalore,1,0,11,2.55
18967,S Vadawale,Indian Institute of Science Bangalore,1,0,11,2.55
18968,Ashwini Nawade,Indian Institute of Science Bangalore,1,0,11,2.55
18969,Neha Garg,Indian Institute of Science Bangalore,1,0,11,2.55
18970,Pratik S Zele,PES University,1,0,11,2.55
18971,Musuku,CMR Institute of Technology,1,0,11,2.55
18972,Aditya Dubey,Indian Institute of Science Bangalore,1,0,11,2.55
18973,Razan Ibrahim Alsuwailam,Indian Institute of Science Bangalore,1,0,11,2.55
18974,Manish Agnihotri,International Institute of Information Technology Bangalore,1,0,11,2.55
18975,Immanuel Raja,Indian Institute of Science Bangalore,1,0,11,2.55
18976,N Basavarajur,International Institute of Information Technology Bangalore,1,0,11,2.55
18977,B Suresha,PES University,1,0,11,2.55
18978,Dipayan Sinha,R V College of Engineering,1,0,11,2.55
18979,Prosanta Sarkar,Dayananda Sagar College of Engineering,1,0,11,2.55
18980,Rashmi Mothkur,International Institute of Information Technology Bangalore,1,0,11,2.55
18981,Shriharsh P Tendulkar,Indian Institute of Science Bangalore,1,0,11,2.55
18982,Aniruddh Bahadur Yadav,International Institute of Information Technology Bangalore,1,0,11,2.55
18983,Swarnava Saha,Indian Institute of Science Bangalore,1,0,11,2.55
18984,R Vettumperumal,International Institute of Information Technology Bangalore,1,0,11,2.55
18985,Kunchanapalli Ramya,Indian Institute of Science Bangalore,1,0,11,2.55
18986,Sushree Sangita Priyadarisini,Indian Institute of Science Bangalore,1,0,11,2.55
18987,P Santhosh Kumar,International Institute of Information Technology Bangalore,1,0,11,2.55
18988,Karthik Cottur,R V College of Engineering,1,0,11,2.55
18989,Alaa Omran Almagrabi,PES University,1,0,11,2.55
18990,J Yogambigai,PES University,1,0,11,2.55
18991,N V L Narasimha Murty,International Institute of Information Technology Bangalore,1,0,11,2.55
18992,S Ranganath,PES University,1,0,11,2.55
18993,Burra Vamsi Krishna,R V College of Engineering,1,0,11,2.55
18994,B Nivedha,Indian Institute of Science Bangalore,1,0,11,2.55
18995,C Guruprasad,R V College of Engineering,1,0,11,2.55
18996,D Sawant,Indian Institute of Science Bangalore,1,0,11,2.55
18997,Tirthankar Ghosal,Indian Institute of Science Bangalore,1,0,11,2.55
18998,Rifat Ahmmed Aoni,Indian Institute of Science Bangalore,1,0,11,2.55
18999,KP Srinivasa Perumal,Indian Institute of Science Bangalore,1,0,11,2.55
19000,Nandakumar Kalarikkal,R V College of Engineering,1,0,11,2.55
19001,G Kavitha,Indian Institute of Science Bangalore,1,0,11,2.55
19002,Stanislav Gordeyev,Indian Institute of Science Bangalore,1,0,11,2.55
19003,Rahul Rathod,PES University,1,0,11,2.55
19004,Rahul Subramaniam,R V College of Engineering,1,0,11,2.55
19005,P Pareek,Indian Institute of Science Bangalore,1,0,11,2.55
19006,PMG Nambissan,R V College of Engineering,1,0,11,2.55
19007,D Khalandar Basha,PES University,1,0,11,2.55
19008,MR Bhat,Indian Institute of Science Bangalore,1,0,11,2.55
19009,Bin,CMR Institute of Technology,1,0,11,2.55
19010,Barnali Mondal,Indian Institute of Science Bangalore,1,0,11,2.55
19011,K J N S Bhargav,International Institute of Information Technology Bangalore,1,0,11,2.55
19012,Rohit Borooah,Indian Institute of Science Bangalore,1,0,11,2.55
19013,Pawan Kumar Sahu,Indian Institute of Science Bangalore,1,0,11,2.55
19014,V R Tejas,PES University,1,0,11,2.55
19015,Mamoon Rashid,PES University,1,0,11,2.55
19016,Rajaram Bal,Indian Institute of Science Bangalore,1,0,11,2.55
19017,Srinivasa KG,PES University,1,0,11,2.55
19018,Varma,Indian Institute of Science Bangalore,1,0,11,2.55
19019,Chan Choon Kit,International Institute of Information Technology Bangalore,1,0,11,2.55
19020,Michael I Friswell,Indian Institute of Science Bangalore,1,0,11,2.55
19021,Shreya Prabhu,PES University,1,0,11,2.55
19022,Tong Hoang Tuan,Indian Institute of Science Bangalore,1,0,11,2.55
19023,Nicholas D Sidiropoulos,Indian Institute of Science Bangalore,1,0,11,2.55
19024,Naveed Anjum,PES University,1,0,11,2.55
19025,Debapriyo Chowdhury,Indian Institute of Science Bangalore,1,0,11,2.55
19026,Xiaoling Chen,Indian Institute of Science Bangalore,1,0,11,2.55
19027,Motiur Rahman Khan,Indian Institute of Science Bangalore,1,0,11,2.55
19028,L Selvarajan,Indian Institute of Science Bangalore,1,0,11,2.55
19029,Anmol Gaba,R V College of Engineering,1,0,11,2.55
19030,Yash Agrawal,R V College of Engineering,1,0,11,2.55
19031,N Sathyanarayana,International Institute of Information Technology Bangalore,1,0,11,2.55
19032,Thangaraji Vasudevan,Indian Institute of Science Bangalore,1,0,11,2.55
19033,George V Thomas,R V College of Engineering,1,0,11,2.55
19034,Peter Williams,Indian Institute of Science Bangalore,1,0,11,2.55
19035,Ajay Kumar Jana,Indian Institute of Science Bangalore,1,0,11,2.55
19036,K Reshma,Indian Institute of Science Bangalore,1,0,11,2.55
19037,H V Ragavendra,Indian Institute of Science Bangalore,1,0,11,2.55
19038,Rahul Shindhe,International Institute of Information Technology Bangalore,1,0,11,2.55
19039,E Manikandan,Indian Institute of Science Bangalore,1,0,11,2.55
19040,Siddhan,CMR Institute of Technology,1,0,11,2.55
19041,Hyunho Kim,Indian Institute of Science Bangalore,1,0,11,2.55
19042,Banakar,CMR Institute of Technology,1,0,11,2.55
19043,Priyanka Bamola,Indian Institute of Science Bangalore,1,0,11,2.55
19044,Sudarshan Shyam,Indian Institute of Science Bangalore,1,0,11,2.55
19045,John Miers,Indian Institute of Science Bangalore,1,0,11,2.55
19046,K Rajendra Babu,R V College of Engineering,1,0,11,2.55
19047,K Justice Babu,Indian Institute of Science Bangalore,1,0,11,2.55
19048,Jose James,R V College of Engineering,1,0,11,2.55
19049,Belay G Hailemariam,Indian Institute of Science Bangalore,1,0,11,2.55
19050,Susmita Biswas,R V College of Engineering,1,0,11,2.55
19051,YB Kishore Kumar,Dayananda Sagar College of Engineering,1,0,11,2.55
19052,Swamybabu Velpula,Indian Institute of Science Bangalore,1,0,11,2.55
19053,Anand Narasimhamurthy,International Institute of Information Technology Bangalore,1,0,11,2.55
19054,Pullagura Soubhagyalakshmi,International Institute of Information Technology Bangalore,1,0,11,2.55
19055,Vineet Veer Tyagi,Indian Institute of Science Bangalore,1,0,11,2.55
19056,B Sudha,International Institute of Information Technology Bangalore,1,0,11,2.55
19057,Shiv Pratap Singh Yadav,PES University,1,0,11,2.55
19058,Sushant Kulkarni,Indian Institute of Science Bangalore,1,0,11,2.55
19059,Sue Simha,International Institute of Information Technology Bangalore,1,0,11,2.55
19060,Ahmed Nazeer Rawther,Indian Institute of Science Bangalore,1,0,11,2.55
19061,Naushad Ahmed,Indian Institute of Science Bangalore,1,0,11,2.55
19062,Kumar Babu Surreddi,Indian Institute of Science Bangalore,1,0,11,2.55
19063,M R Sanjay,Indian Institute of Science Bangalore,1,0,11,2.55
19064,Ravi Jakka,Indian Institute of Science Bangalore,1,0,11,2.55
19065,S Nivedha,Dayananda Sagar College of Engineering,1,0,11,2.55
19066,Azam Raza,Indian Institute of Science Bangalore,1,0,11,2.55
19067,Ashim Pramanik,Indian Institute of Science Bangalore,1,0,11,2.55
